"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities"
"1500000US490490005062","Block Group 2, Census Tract 5.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005071","Block Group 1, Census Tract 5.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005072","Block Group 2, Census Tract 5.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005081","Block Group 1, Census Tract 5.08, Utah County, Utah","17","0","0","0","0","0","17","0","0","17"
"1500000US490490005082","Block Group 2, Census Tract 5.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005083","Block Group 3, Census Tract 5.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005101","Block Group 1, Census Tract 5.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005102","Block Group 2, Census Tract 5.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005103","Block Group 3, Census Tract 5.10, Utah County, Utah","42","42","0","0","42","0","0","0","0","0"
"1500000US490490005111","Block Group 1, Census Tract 5.11, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490005112","Block Group 2, Census Tract 5.11, Utah County, Utah","34","34","0","0","34","0","0","0","0","0"
"1500000US490490005113","Block Group 3, Census Tract 5.11, Utah County, Utah","23","0","0","0","0","0","23","0","0","23"
"1500000US490490005114","Block Group 4, Census Tract 5.11, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490006011","Block Group 1, Census Tract 6.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490006012","Block Group 2, Census Tract 6.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490006031","Block Group 1, Census Tract 6.03, Utah County, Utah","56","0","0","0","0","0","56","0","0","56"
"1500000US490490006032","Block Group 2, Census Tract 6.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490006033","Block Group 3, Census Tract 6.03, Utah County, Utah","3","0","0","0","0","0","3","0","0","3"
"1500000US490490006041","Block Group 1, Census Tract 6.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490006042","Block Group 2, Census Tract 6.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007031","Block Group 1, Census Tract 7.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007032","Block Group 2, Census Tract 7.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007033","Block Group 3, Census Tract 7.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007061","Block Group 1, Census Tract 7.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007062","Block Group 2, Census Tract 7.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007063","Block Group 3, Census Tract 7.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007064","Block Group 4, Census Tract 7.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007071","Block Group 1, Census Tract 7.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007072","Block Group 2, Census Tract 7.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007073","Block Group 3, Census Tract 7.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007074","Block Group 4, Census Tract 7.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007081","Block Group 1, Census Tract 7.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007082","Block Group 2, Census Tract 7.08, Utah County, Utah","55","47","0","0","0","47","8","0","0","8"
"1500000US490490007091","Block Group 1, Census Tract 7.09, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007092","Block Group 2, Census Tract 7.09, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007093","Block Group 3, Census Tract 7.09, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007101","Block Group 1, Census Tract 7.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007102","Block Group 2, Census Tract 7.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007111","Block Group 1, Census Tract 7.11, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490007112","Block Group 2, Census Tract 7.11, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490008011","Block Group 1, Census Tract 8.01, Utah County, Utah","30","0","0","0","0","0","30","0","0","30"
"1500000US490490008012","Block Group 2, Census Tract 8.01, Utah County, Utah","39","0","0","0","0","0","39","0","0","39"
"1500000US490490008013","Block Group 3, Census Tract 8.01, Utah County, Utah","5","0","0","0","0","0","5","0","0","5"
"1500000US490490008031","Block Group 1, Census Tract 8.03, Utah County, Utah","29","14","0","14","0","0","15","0","0","15"
"1500000US490490008041","Block Group 1, Census Tract 8.04, Utah County, Utah","4","0","0","0","0","0","4","0","0","4"
"1500000US490490008042","Block Group 2, Census Tract 8.04, Utah County, Utah","6","0","0","0","0","0","6","0","0","6"
"1500000US490490009011","Block Group 1, Census Tract 9.01, Utah County, Utah","3","0","0","0","0","0","3","0","0","3"
"1500000US490490009012","Block Group 2, Census Tract 9.01, Utah County, Utah","37","0","0","0","0","0","37","0","0","37"
"1500000US490490009013","Block Group 3, Census Tract 9.01, Utah County, Utah","47","47","0","0","47","0","0","0","0","0"
"1500000US490490009031","Block Group 1, Census Tract 9.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490009032","Block Group 2, Census Tract 9.03, Utah County, Utah","15","2","0","2","0","0","13","0","0","13"
"1500000US490490009033","Block Group 3, Census Tract 9.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490009041","Block Group 1, Census Tract 9.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490009042","Block Group 2, Census Tract 9.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490010011","Block Group 1, Census Tract 10.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490010012","Block Group 2, Census Tract 10.01, Utah County, Utah","27","3","0","3","0","0","24","0","0","24"
"1500000US490490010013","Block Group 3, Census Tract 10.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490010021","Block Group 1, Census Tract 10.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490010022","Block Group 2, Census Tract 10.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490010023","Block Group 3, Census Tract 10.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490011031","Block Group 1, Census Tract 11.03, Utah County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490490011032","Block Group 2, Census Tract 11.03, Utah County, Utah","300","0","0","0","0","0","300","300","0","0"
"1500000US490490011033","Block Group 3, Census Tract 11.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490011051","Block Group 1, Census Tract 11.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490011052","Block Group 2, Census Tract 11.05, Utah County, Utah","513","0","0","0","0","0","513","513","0","0"
"1500000US490490011061","Block Group 1, Census Tract 11.06, Utah County, Utah","55","55","0","0","55","0","0","0","0","0"
"1500000US490490011062","Block Group 2, Census Tract 11.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490011071","Block Group 1, Census Tract 11.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490011072","Block Group 2, Census Tract 11.07, Utah County, Utah","10","0","0","0","0","0","10","0","0","10"
"1500000US490490011081","Block Group 1, Census Tract 11.08, Utah County, Utah","14","0","0","0","0","0","14","0","0","14"
"1500000US490490011082","Block Group 2, Census Tract 11.08, Utah County, Utah","2","0","0","0","0","0","2","0","0","2"
"1500000US490490012011","Block Group 1, Census Tract 12.01, Utah County, Utah","327","0","0","0","0","0","327","327","0","0"
"1500000US490490012012","Block Group 2, Census Tract 12.01, Utah County, Utah","52","6","0","6","0","0","46","0","0","46"
"1500000US490490012021","Block Group 1, Census Tract 12.02, Utah County, Utah","14","0","0","0","0","0","14","0","0","14"
"1500000US490490012022","Block Group 2, Census Tract 12.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490012023","Block Group 3, Census Tract 12.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490013001","Block Group 1, Census Tract 13, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490013002","Block Group 2, Census Tract 13, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490013003","Block Group 3, Census Tract 13, Utah County, Utah","27","27","0","0","27","0","0","0","0","0"
"1500000US490490013004","Block Group 4, Census Tract 13, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490013005","Block Group 5, Census Tract 13, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490014011","Block Group 1, Census Tract 14.01, Utah County, Utah","83","83","0","83","0","0","0","0","0","0"
"1500000US490490014012","Block Group 2, Census Tract 14.01, Utah County, Utah","37","37","0","26","0","11","0","0","0","0"
"1500000US490490014013","Block Group 3, Census Tract 14.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490014031","Block Group 1, Census Tract 14.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490014032","Block Group 2, Census Tract 14.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490014033","Block Group 3, Census Tract 14.03, Utah County, Utah","337","0","0","0","0","0","337","337","0","0"
"1500000US490490014034","Block Group 4, Census Tract 14.03, Utah County, Utah","2","0","0","0","0","0","2","0","0","2"
"1500000US490490014041","Block Group 1, Census Tract 14.04, Utah County, Utah","13","0","0","0","0","0","13","0","0","13"
"1500000US490490014042","Block Group 2, Census Tract 14.04, Utah County, Utah","2","0","0","0","0","0","2","0","0","2"
"1500000US490490014043","Block Group 3, Census Tract 14.04, Utah County, Utah","2","0","0","0","0","0","2","0","0","2"
"1500000US490490015011","Block Group 1, Census Tract 15.01, Utah County, Utah","115","0","0","0","0","0","115","0","0","115"
"1500000US490490015012","Block Group 2, Census Tract 15.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490015013","Block Group 3, Census Tract 15.01, Utah County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490490015031","Block Group 1, Census Tract 15.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490015032","Block Group 2, Census Tract 15.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490015041","Block Group 1, Census Tract 15.04, Utah County, Utah","218","0","0","0","0","0","218","218","0","0"
"1500000US490490015042","Block Group 2, Census Tract 15.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490015043","Block Group 3, Census Tract 15.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490015044","Block Group 4, Census Tract 15.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490016011","Block Group 1, Census Tract 16.01, Utah County, Utah","482","0","0","0","0","0","482","482","0","0"
"1500000US490490016012","Block Group 2, Census Tract 16.01, Utah County, Utah","1084","0","0","0","0","0","1084","1084","0","0"
"1500000US490490016013","Block Group 3, Census Tract 16.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490016021","Block Group 1, Census Tract 16.02, Utah County, Utah","1850","0","0","0","0","0","1850","1850","0","0"
"1500000US490490016022","Block Group 2, Census Tract 16.02, Utah County, Utah","375","0","0","0","0","0","375","375","0","0"
"1500000US490490016023","Block Group 3, Census Tract 16.02, Utah County, Utah","2686","0","0","0","0","0","2686","2686","0","0"
"1500000US490490017011","Block Group 1, Census Tract 17.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490017012","Block Group 2, Census Tract 17.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490017013","Block Group 3, Census Tract 17.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490017021","Block Group 1, Census Tract 17.02, Utah County, Utah","19","18","0","8","0","10","1","0","0","1"
"1500000US490490017022","Block Group 2, Census Tract 17.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490017023","Block Group 3, Census Tract 17.02, Utah County, Utah","12","0","0","0","0","0","12","0","0","12"
"1500000US490490018011","Block Group 1, Census Tract 18.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490018012","Block Group 2, Census Tract 18.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490018013","Block Group 3, Census Tract 18.01, Utah County, Utah","264","0","0","0","0","0","264","264","0","0"
"1500000US490490018014","Block Group 4, Census Tract 18.01, Utah County, Utah","336","0","0","0","0","0","336","336","0","0"
"1500000US490490018021","Block Group 1, Census Tract 18.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490018022","Block Group 2, Census Tract 18.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490018023","Block Group 3, Census Tract 18.02, Utah County, Utah","1158","0","0","0","0","0","1158","1158","0","0"
"1500000US490490018024","Block Group 4, Census Tract 18.02, Utah County, Utah","342","0","0","0","0","0","342","342","0","0"
"1500000US490490018031","Block Group 1, Census Tract 18.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490018032","Block Group 2, Census Tract 18.03, Utah County, Utah","12","0","0","0","0","0","12","0","0","12"
"1500000US490490019001","Block Group 1, Census Tract 19, Utah County, Utah","705","5","0","0","0","5","700","700","0","0"
"1500000US490490019002","Block Group 2, Census Tract 19, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490019003","Block Group 3, Census Tract 19, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490020011","Block Group 1, Census Tract 20.01, Utah County, Utah","48","27","0","14","0","13","21","0","0","21"
"1500000US490490020012","Block Group 2, Census Tract 20.01, Utah County, Utah","9","0","0","0","0","0","9","0","0","9"
"1500000US490490020013","Block Group 3, Census Tract 20.01, Utah County, Utah","113","113","0","0","113","0","0","0","0","0"
"1500000US490490020021","Block Group 1, Census Tract 20.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490020022","Block Group 2, Census Tract 20.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490021011","Block Group 1, Census Tract 21.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490021012","Block Group 2, Census Tract 21.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490021013","Block Group 3, Census Tract 21.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490021021","Block Group 1, Census Tract 21.02, Utah County, Utah","15","12","0","12","0","0","3","0","0","3"
"1500000US490490021022","Block Group 2, Census Tract 21.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490021023","Block Group 3, Census Tract 21.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490022041","Block Group 1, Census Tract 22.04, Utah County, Utah","11","0","0","0","0","0","11","0","0","11"
"1500000US490490022042","Block Group 2, Census Tract 22.04, Utah County, Utah","2","0","0","0","0","0","2","0","0","2"
"1500000US490490022043","Block Group 3, Census Tract 22.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
